,doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance,reported_insecticide_resistance_type
4107,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4108,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4109,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4110,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4111,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4112,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4113,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4114,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4115,56baab02-b1f8-4ac2-ad8e-e2e0e790b70a,an. funestus,,mibellon,bendiocarb,nan,indoor,plasmodium malariae,2019,magellan tchouakui,study,6,11,pyrethroid resistance,
4116,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mpumalanga province,indoor residual spraying irs,outdoor,nan,malaria,2017,ashley burke,a new malaria vector mosquito in south africa,-25,31,,
4117,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mpumalanga province,indoor residual spraying irs,nan,nan,,2017,ashley burke,study,-25,31,,
4118,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,kwazulu-natal province kzn,ddt,outdoor,nan,,2017,leonard dandalo,study,-25,31,,
4119,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mpumalanga province,ddt,nan,nan,,2017,leonard dandalo,study,-25,31,,
4120,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4121,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mpumalanga province,ddt,nan,nan,,2017,leonard dandalo,study,-27,32,,
4122,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,indoor,nan,,2017,leonard dandalo,study,-27,32,,
4123,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,kwazulu-natal province kzn,ddt,nan,nan,,2017,leonard dandalo,study,-27,32,,
4124,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4125,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4126,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4127,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4128,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4129,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4130,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4131,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4132,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4133,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4134,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4135,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4136,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4137,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4138,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4139,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4140,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4141,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4142,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4143,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4144,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4145,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4146,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4147,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,vlakbult,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4148,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4149,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4150,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4151,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,block a,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4152,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4153,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4154,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4155,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4156,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4157,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4158,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4159,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4160,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4161,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4162,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4163,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4164,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4165,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4166,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4167,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4168,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4169,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4170,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4171,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4172,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4173,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4174,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4175,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4176,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4177,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4178,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4179,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4180,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4181,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4182,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4183,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4184,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4185,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4186,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4187,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4188,abc28fa2-c1bd-49c8-8d35-32a86bf3cbbd,an. funestus,,mamfene,ddt,outdoor,nan,,2017,leonard dandalo,study,-27,32,,
4563,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,a need for better housing to further reduce indoor malaria transmission in areas with high bed net coverage,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4564,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,itns,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4565,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,itns,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4566,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4567,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4568,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,itns,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4569,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,itns,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4570,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4571,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4572,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4573,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4574,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4575,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4576,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,namwawala village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4577,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4578,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4579,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4580,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,idete village,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4581,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,kilombero river,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4582,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,kilombero river,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4583,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,kilombero river,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4584,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,kilombero river,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4585,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4586,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4587,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4588,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4589,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4590,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4591,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4592,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4593,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4594,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4595,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4596,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4597,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4598,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4599,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4600,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4601,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4602,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4603,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4604,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4605,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4606,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4607,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
4608,9ae02a8d-3b09-463d-86ea-0cfcbc85a0ed,an. funestus,,ulanga districts,irs,indoor,nan,malaria,2013,dickson w lwetoijera,study,-8.1,36.6,,
5984,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,insecticide-treated nets itn,alters to earlier host seeking,indoor,malaria,2022,benyl m. ondeto,a prospective cohort study of plasmodium falciparum malaria in three sites of western kenya,0,34,pyrethroid resistance,
5985,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,insecticide-treated nets itn,alters to earlier host seeking,indoor,malaria,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5986,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,long-lasting insecticidal net llin,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5987,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,long-lasting insecticidal net llin,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5988,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,marani,indoor residual spraying irs,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5989,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,indoor residual spraying irs,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5990,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,artemisinin-based combination therapies acts,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5991,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,artemisinin-based combination therapies acts,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5992,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,pirimiphos-methyl actellicâ® 300cs,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5993,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,pirimiphos-methyl actellicâ® 300cs,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5994,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,kombewa,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5995,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5996,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5997,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5998,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
5999,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
6000,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,iguhu,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
6001,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,marani,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
6002,d46c9b4e-3a88-49df-855f-0efb30b5c473,an. funestus,,marani,pyrethroid-piperonyl butoxide pbo synergized treated nets,alters to earlier host seeking,indoor,plasmodium falciparum,2022,benyl m. ondeto,study,0,34,pyrethroid resistance,
